,Plv max,Plv min,Prv max,Prv min,Qpo max,Qpo min,Qao max,Qao min,Psvn max,Psvn min,Pvn max,Pvn min
0,127.6477852182359,5.840991254666393,45.50904314268326,7.449215644825207,1024.4772770758384,-0.0,825.8007254837261,-0.0,17.546669486588847,17.075023174926745,11.741314131552672,10.30958237916274
1,105.59237867837528,9.433773933948913,43.801036223997336,6.834078613524082,903.1106692935813,-0.0,746.1832295619696,-0.0,15.058233915271435,14.683733573033951,15.828011390676942,14.230058686880623
2,114.67322612087136,8.551760840992609,44.60827844456849,7.099523880540971,1057.573590036328,-0.0,780.6297241532236,-0.0,16.1113788299705,15.694691037812133,14.130597264380896,12.74611092580839
3,116.57392044295088,7.327927049197989,44.39386781853437,7.1285956661071666,1047.49087726549,-0.0,785.3999639564433,-0.0,16.298837219702392,15.873275257335859,13.31290638633723,12.022364022874507
4,121.42756597690943,6.944042109447708,45.15828361034121,7.285633326436885,963.2107853148094,-0.0,804.3206795324799,-0.0,16.856573810303548,16.410735348611045,12.897999125454994,11.561137553153184
5,121.73249752648452,7.014999318466831,44.33970568303472,7.222950171192497,905.9184180185008,-0.0,798.1997894651712,-0.0,16.75941428298241,16.315446746861564,12.273199906564114,10.973712710867918
6,125.15539710956496,6.163389862996693,45.40983899612795,7.386590686375211,1055.719664882856,-0.0,817.3619893547444,-0.0,17.273795208875722,16.812104263375623,12.293673163847513,10.840109787712962
7,112.76109647530009,8.063118533986529,44.4618467221987,7.0460233432933235,967.1301955857093,-0.0,773.6064526919438,-0.0,15.892608529310406,15.485158547196413,14.440009450737303,13.021232268323402
8,124.6352625949316,6.162378854681321,44.7737999455714,7.330556669102794,1059.6817422259376,-0.0,811.79420338553,-0.0,17.16202284321075,16.702550204604623,11.688915214791571,10.464346592505725
9,113.32786644290181,8.090568353581824,44.39294766865979,7.048183667169064,926.9278526026665,-0.0,773.8752324728842,-0.0,15.919528699281507,15.510089229582176,14.477026061274186,12.83798105387596
10,123.19497479481211,6.591942891629408,44.720315323357134,7.294798056428659,1114.5806120984746,-0.0,806.9505795097289,-0.0,17.00581644181536,16.552016355138306,12.093487817606452,10.754499916413376
11,127.56040544121905,6.353559342061006,45.39049664168028,7.438642641527927,999.2529687861968,-0.0,824.8112321099366,-0.0,17.525323306386767,17.054288885188644,11.567115238913871,10.269738286852762
12,123.84697622760838,6.53579614094423,45.09541935644776,7.330828841950941,1123.0261514829904,-0.0,810.529107538954,-0.0,17.086785654235147,16.63149836553273,12.447504736169005,10.971922905022518
13,124.79813905255047,6.436121671395411,44.93672164725411,7.344404470817813,1079.5726112961552,-0.0,813.2074094440802,-0.0,17.18925046462725,16.72940670666589,11.885489483159695,10.598823754249306
14,112.50031594479624,8.178566202703912,43.765824260313856,6.985607030062529,924.5610700412448,-0.0,767.9545999309634,-0.0,15.781186685506508,15.375008657967857,14.072447064306953,12.630316808728336
15,119.86908349003622,7.2977742921633855,44.50245955054191,7.201145929428188,938.6183554979968,-0.0,794.8845544330354,-0.0,16.61664624572892,16.178324979945273,12.677961867677675,11.456613510435739
16,0.32130907500000006,-12.038471452259602,0.0,-10.499998578957628,233.60947643873376,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
17,124.26116942913308,6.914471528452664,44.676084438976275,7.304810481955897,971.0030557138004,-0.0,808.4057576457847,-0.0,17.06592639688129,16.610793208492378,11.867362119739443,10.649211376456508
18,113.96405369879696,7.888654863665179,44.18674438878798,7.051969850903207,889.8335961634585,-0.0,775.7160853001882,-0.0,15.989193160529215,15.576633256437008,14.079616283143528,12.560764215920509
